from,to,paragraphs
ccpr-c-70-d-547-1993,ccpr-c-38-d-167-1984,1
ccpr-c-70-d-806-1998,ccpr-c-64-d-719-1996,1
ccpr-c-70-d-806-1998,ccpr-c-65-d-775-1997,1
ccpr-c-70-d-808-1998,ccpr-c-21-rev-1-add-6,1
ccpr-c-71-d-687-1996,hri-gen-1-rev-9-vol-i-p-191,1
ccpr-c-71-d-819-1998,hri-gen-1-rev-9-vol-i-p-184,1
ccpr-c-72-d-857-1999,ccpr-c-54-d-516-1992,1
ccpr-c-72-d-857-1999,ccpr-c-57-d-586-1994,1
ccpr-c-72-d-884-1999,ccpr-c-21-rev-1-add-7,1
ccpr-c-73-d-695-1996,ccpr-c-51-d-458-1991,1
ccpr-c-73-d-695-1996,ccpr-c-65-d-775-1997,1
ccpr-c-74-d-803-1998,ccpr-c-57-d-608-1995,1
ccpr-c-74-d-845-1998,ccpr-c-21-rev-1-add-6,1
ccpr-c-74-d-859-1999,ccpr-c-60-d-612-1995,1
ccpr-c-75-d-932-2000,ccpr-c-21-rev-1-add-9,1
ccpr-c-75-d-940-2000,ccpr-c-21-rev-1-add-7,1
ccpr-c-76-d-757-1997,ccpr-c-64-d-669-1995,1
ccpr-c-76-d-757-1997,ccpr-c-64-d-670-1995,1
ccpr-c-76-d-838-1998,ccpr-c-65-d-775-1997,1
ccpr-c-76-d-881-1999,ccpr-c-21-rev-1-add-6,1
ccpr-c-76-d-942-2000,ccpr-c-21-rev-1-add-5,1
ccpr-c-77-d-1038-2001,ccpr-c-21-rev-1-add-5,1
ccpr-c-77-d-1049-2002,ccpr-c-57-d-584-1994,1
ccpr-c-77-d-1049-2002,ccpr-c-60-d-661-1995,1
ccpr-c-77-d-872-1999,ccpr-c-21-rev-1-add-7,1
ccpr-c-77-d-872-1999,ccpr-c-60-d-552-1993,1
ccpr-c-77-d-978-2001,hri-gen-1-rev-9-vol-i-p-189,1
ccpr-c-77-d-978-2001,hri-gen-1-rev-9-vol-i-p-195,1
ccpr-c-78-d-829-1998,ccpr-c-60-d-692-1996,1
ccpr-c-78-d-829-1998,ccpr-c-61-d-706-1996,1
ccpr-c-78-d-875-1999,ccpr-c-12-d-58-1979,1
ccpr-c-78-d-875-1999,ccpr-c-66-d-710-1996,1
ccpr-c-78-d-950-2000,hri-gen-1-rev-9-vol-i-p-176-99dcaf,1
ccpr-c-78-d-953-2000,hri-gen-1-rev-9-vol-i-p-182,1
ccpr-c-78-d-960-2000,hri-gen-1-rev-9-vol-i-p-176-99dcaf,1
ccpr-c-78-d-984-2001,ccpr-c-12-d-58-1979,1
ccpr-c-78-d-984-2001,hri-gen-1-rev-9-vol-i-p-184,1
ccpr-c-78-d-986-2001,ccpr-c-69-d-701-1996,1
ccpr-c-78-d-998-2001,ccpr-c-57-d-608-1995,1
ccpr-c-79-d-1006-2001,ccpr-c-72-d-866-1999,1
ccpr-c-79-d-1006-2001,ccpr-c-73-d-865-1999,1
ccpr-c-79-d-1006-2001,ccpr-c-74-d-1005-2001,1
ccpr-c-79-d-1006-2001,ccpr-c-76-d-864-1999,1
ccpr-c-79-d-910-2000,ccpr-c-21-rev-1-add-9,1
ccpr-c-80-d-1008-2001,ccpr-c-21-rev-1-add-10,1
ccpr-c-80-d-1008-2001,hri-gen-1-rev-9-vol-i-p-195,1
ccpr-c-80-d-1019-2001,ccpr-c-21-rev-1-add-10,1
ccpr-c-80-d-1019-2001,hri-gen-1-rev-9-vol-i-p-195,1
ccpr-c-80-d-1080-2002,ccpr-c-12-d-58-1979,1
ccpr-c-80-d-1084-2002,ccpr-c-60-d-661-1995,1
ccpr-c-80-d-990-2001,ccpr-c-16-d-121-1982,1
ccpr-c-80-d-990-2001,ccpr-c-65-d-716-1996,1
ccpr-c-80-d-990-2001,ccpr-c-66-d-744-1997,1
ccpr-c-81-d-1015-2001,ccpr-c-23-d-174-1984,1
ccpr-c-81-d-1015-2001,ccpr-c-34-d-203-1986,1
ccpr-c-81-d-1015-2001,ccpr-c-35-d-210-1986,1
ccpr-c-81-d-1015-2001,ccpr-c-43-d-336-1988,1
ccpr-c-81-d-1015-2001,ccpr-c-46-d-387-1989,1
ccpr-c-81-d-1015-2001,ccpr-c-49-d-468-1991,1
ccpr-c-81-d-1015-2001,ccpr-c-51-d-441-1990,1
ccpr-c-81-d-1015-2001,ccpr-c-55-d-454-1991,1
ccpr-c-81-d-1015-2001,ccpr-c-68-d-824-1998,1
ccpr-c-81-d-1033-2001,hri-gen-1-rev-9-vol-i-p-184,1
ccpr-c-81-d-1033-2001,hri-gen-1-rev-9-vol-i-p-200,1
ccpr-c-81-d-1060-2002,ccpr-c-18-d-75-1980,1
ccpr-c-81-d-1060-2002,ccpr-c-23-d-158-1983,1
ccpr-c-81-d-1060-2002,ccpr-c-35-d-196-1985,1
ccpr-c-81-d-1060-2002,ccpr-c-36-d-238-1987,1
ccpr-c-81-d-1060-2002,ccpr-c-46-d-387-1989,1
ccpr-c-81-d-1060-2002,ccpr-c-47-d-490-1992,1
ccpr-c-81-d-1060-2002,ccpr-c-50-d-520-1992,1
ccpr-c-81-d-1060-2002,ccpr-c-64-d-646-1995,1
ccpr-c-81-d-1060-2002,ccpr-c-65-d-716-1996,1
ccpr-c-81-d-1060-2002,ccpr-c-66-d-754-1997,1
ccpr-c-81-d-1160-2003,ccpr-c-29-d-172-1984,1
ccpr-c-81-d-1160-2003,ccpr-c-29-d-182-1984,1
ccpr-c-81-d-1160-2003,ccpr-c-54-d-516-1992,1
ccpr-c-81-d-1160-2003,ccpr-c-65-d-737-1997,1
ccpr-c-81-d-867-1999,ccpr-c-38-d-329-1988,1
ccpr-c-81-d-867-1999,ccpr-c-65-d-775-1997,1
ccpr-c-81-d-867-1999,ccpr-c-78-d-781-1997,1
ccpr-c-81-d-867-1999,ccpr-c-79-d-1096-2002,1
ccpr-c-81-d-911-2000,ccpr-c-69-d-770-1997,1
ccpr-c-81-d-911-2000,ccpr-c-76-d-852-1999,1
ccpr-c-81-d-927-2000,ccpr-c-68-d-780-1997,1
ccpr-c-82-d-1155-2003,ccpr-c-12-d-40-1978,1
ccpr-c-82-d-1155-2003,hri-gen-1-rev-9-vol-i-p-191,1
ccpr-c-82-d-903-2000,ccpr-c-50-d-488-1992,1
ccpr-c-82-d-903-2000,hri-gen-1-rev-9-vol-i-p-191,1
ccpr-c-82-d-931-2000,ccpr-c-21-rev-1-add-4,1
ccpr-c-83-d-1104-2002,ccpr-c-80-d-1074-2002,1
ccpr-c-83-d-1118-2002,ccpr-c-60-d-661-1995,1
ccpr-c-83-d-1118-2002,ccpr-c-72-d-831-1998,1
ccpr-c-83-d-971-2001,hri-gen-1-rev-9-vol-i-p-184,1
ccpr-c-83-d-973-2001,hri-gen-1-rev-9-vol-i-p-184,1
ccpr-c-84-d-1037-2001,ccpr-c-53-d-541-1993,1
ccpr-c-84-d-1061-2002,ccpr-c-66-d-754-1997,1
ccpr-c-84-d-1095-2002,ccpr-c-15-d-64-1979,1
ccpr-c-84-d-1095-2002,ccpr-c-41-d-253-1987,1
ccpr-c-84-d-1095-2002,ccpr-c-52-d-511-1992,1
ccpr-c-84-d-1095-2002,ccpr-c-80-d-1084-2002,1
ccpr-c-84-d-1095-2002,ccpr-c-82-d-1073-2002,1
ccpr-c-84-d-1097-2002,ccpr-c-79-d-842-1998,1
ccpr-c-84-d-1105-2002,ccpr-c-71-d-846-1999,1
ccpr-c-84-d-1119-2002,ccpr-c-64-d-628-1995,1
ccpr-c-84-d-1182-2003,ccpr-c-27-d-112-1981,1
ccpr-c-84-d-1182-2003,ccpr-c-46-d-387-1989,1
ccpr-c-84-d-1182-2003,ccpr-c-75-d-906-2000,1
ccpr-c-84-d-1182-2003,ccpr-c-78-d-972-2001,1
ccpr-c-84-d-1182-2003,ccpr-c-81-d-1015-2001,1
ccpr-c-84-d-1185-2003,ccpr-c-46-d-387-1989,1
ccpr-c-84-d-1185-2003,ccpr-c-53-d-536-1993,1
ccpr-c-84-d-1185-2003,ccpr-c-53-d-541-1993,1
ccpr-c-84-d-1185-2003,ccpr-c-60-d-661-1995,1
ccpr-c-84-d-1192-2003,ccpr-c-35-d-273-1988,1
ccpr-c-84-d-1210-2003,ccpr-c-53-d-541-1993,1
ccpr-c-84-d-1292-2004,ccpr-c-29-d-172-1984,1
ccpr-c-84-d-1292-2004,ccpr-c-29-d-182-1984,1
ccpr-c-84-d-1292-2004,ccpr-c-80-d-1138-2002,1
ccpr-c-84-d-1292-2004,ccpr-c-82-d-1188-2003,1
ccpr-c-84-d-1292-2004,hri-gen-1-rev-9-vol-i-p-195,1
ccpr-c-84-d-1292-2004,hri-gen-1-rev-9-vol-i-p-202,1
ccpr-c-84-d-1329-1330-2004,ccpr-c-59-d-526-1993,1
ccpr-c-84-d-1371-2005,ccpr-c-36-d-361-1989,1
ccpr-c-84-d-1371-2005,ccpr-c-50-d-502-1992,1
ccpr-c-84-d-1371-2005,ccpr-c-65-d-737-1997,1
ccpr-c-84-d-1371-2005,ccpr-c-80-d-1002-2001,1
ccpr-c-84-d-879-1999,ccpr-c-52-d-511-1992,1
ccpr-c-84-d-879-1999,ccpr-c-58-d-671-1995,1
ccpr-c-84-d-945-2000,ccpr-c-73-d-747-1997,1
ccpr-c-84-d-969-2001,ccpr-c-13-d-24-1977,1
ccpr-c-84-d-969-2001,ccpr-c-35-d-196-1985,1
ccpr-c-84-d-969-2001,ccpr-c-46-d-427-1990,1
ccpr-c-84-d-969-2001,ccpr-c-50-d-520-1992,1
ccpr-c-84-d-969-2001,ccpr-c-54-d-516-1992,1
ccpr-c-84-d-969-2001,ccpr-c-57-d-566-1993,1
ccpr-c-84-d-969-2001,ccpr-c-59-d-579-1994,1
ccpr-c-84-d-969-2001,ccpr-c-77-d-983-2001,1
ccpr-c-84-d-975-2001,ccpr-c-57-d-546-1993,1
ccpr-c-84-d-975-2001,ccpr-c-69-d-770-1997,1
ccpr-c-84-d-975-2001,ccpr-c-77-d-836-1998,1
ccpr-c-84-d-975-2001,ccpr-c-79-d-842-1998,1
ccpr-c-84-d-975-2001,hri-gen-1-rev-9-vol-i-p-184,1
ccpr-c-85-d-1022-2001,ccpr-c-64-d-574-1994,1
ccpr-c-85-d-1022-2001,ccpr-c-64-d-628-1995,1
ccpr-c-85-d-1022-2001,ccpr-c-68-d-780-1997,1
ccpr-c-85-d-1059-2002,ccpr-c-84-d-1399-2005,1
ccpr-c-85-d-1153-2003,hri-gen-1-rev-9-vol-i-p-193,1
ccpr-c-85-d-1153-2003,hri-gen-1-rev-9-vol-i-p-200,1
ccpr-c-85-d-1180-2003,hri-gen-1-rev-9-vol-i-p-181,1
ccpr-c-85-d-1396-2005,ccpr-c-80-d-1074-2002,1
ccpr-c-85-d-907-2000,ccpr-c-80-d-917-2000,1
ccpr-c-85-d-993-995-2001,hri-gen-1-rev-9-vol-i-p-184,1
ccpr-c-86-d-1016-2001,ccpr-c-77-d-983-2001,1
ccpr-c-86-d-1070-2002,ccpr-c-13-d-24-1977,1
ccpr-c-86-d-1070-2002,ccpr-c-50-d-520-1992,1
ccpr-c-86-d-1070-2002,ccpr-c-58-d-593-1994,1
ccpr-c-86-d-1070-2002,ccpr-c-81-d-1033-2001,1
ccpr-c-86-d-1100-2002,ccpr-c-53-d-541-1993,1
ccpr-c-86-d-1100-2002,ccpr-c-56-d-521-1992,1
ccpr-c-86-d-1100-2002,ccpr-c-77-d-836-1998,1
ccpr-c-86-d-1100-2002,ccpr-c-81-d-964-2001,1
ccpr-c-86-d-1100-2002,ccpr-c-83-d-973-2001,1
ccpr-c-86-d-1100-2002,ccpr-c-85-d-985-2001,1
ccpr-c-86-d-1156-2003,ccpr-c-84-d-1095-2002,1
ccpr-c-86-d-1158-2003,ccpr-c-54-d-516-1992,1
ccpr-c-86-d-1159-2003,ccpr-c-60-d-612-1995,1
ccpr-c-86-d-1164-2003,hri-gen-1-rev-9-vol-i-p-195,1
ccpr-c-86-d-1177-2003,hri-gen-1-rev-9-vol-i-p-179,1
ccpr-c-86-d-1183-2003,hri-gen-1-rev-9-vol-i-p-184,1
ccpr-c-86-d-1184-2003,ccpr-c-18-d-75-1980,1
ccpr-c-86-d-1184-2003,ccpr-c-33-d-224-1987,1
ccpr-c-86-d-1184-2003,ccpr-c-35-d-265-1987,1
ccpr-c-86-d-1184-2003,ccpr-c-41-d-229-1987,1
ccpr-c-86-d-1184-2003,ccpr-c-41-d-253-1987,1
ccpr-c-86-d-1184-2003,ccpr-c-43-d-240-1987,1
ccpr-c-86-d-1184-2003,ccpr-c-44-d-363-1989,1
ccpr-c-86-d-1184-2003,ccpr-c-51-d-458-1991,1
ccpr-c-86-d-1184-2003,ccpr-c-62-d-619-1995,1
ccpr-c-86-d-1196-2003,ccpr-c-21-rev-1-add-13,1
ccpr-c-86-d-1196-2003,hri-gen-1-rev-9-vol-i-p-200,1
ccpr-c-86-d-1208-2003,ccpr-c-53-d-541-1993,1
ccpr-c-86-d-1289-2004,ccpr-c-18-d-75-1980,1
ccpr-c-86-d-1289-2004,ccpr-c-67-d-777-1997,1
ccpr-c-86-d-1289-2004,ccpr-c-70-d-808-1998,1
ccpr-c-86-d-1315-2004,cat-c-21-d-66-1997,1
ccpr-c-86-d-1315-2004,cat-c-23-d-86-1997,1
ccpr-c-86-d-1315-2004,ccpr-c-12-d-58-1979,1
ccpr-c-86-d-1315-2004,ccpr-c-27-d-112-1981,1
ccpr-c-86-d-1315-2004,ccpr-c-33-d-236-1987,1
ccpr-c-86-d-1315-2004,ccpr-c-60-d-603-1994,1
ccpr-c-86-d-1315-2004,ccpr-c-60-d-604-1994,1
ccpr-c-86-d-1315-2004,ccpr-c-60-d-654-1995,1
ccpr-c-86-d-1315-2004,hri-gen-1-rev-9-vol-i-p-189,1
ccpr-c-86-d-1315-2004,hri-gen-1-rev-9-vol-i-p-200,1
ccpr-c-86-d-1434-2005,ccpr-c-21-rev-1-add-7,1
ccpr-c-86-d-812-1998,ccpr-c-70-d-806-1998,1
ccpr-c-86-d-812-1998,ccpr-c-74-d-845-1998,1
ccpr-c-86-d-812-1998,ccpr-c-77-d-1077-2002,1
ccpr-c-86-d-812-1998,ccpr-c-81-d-1167-2003,1
ccpr-c-86-d-812-1998,ccpr-c-85-d-862-1999,1
ccpr-c-86-d-812-1998,ccpr-c-85-d-913-2000,1
ccpr-c-86-d-812-1998-rev-1,ccpr-c-70-d-806-1998,1
ccpr-c-86-d-812-1998-rev-1,ccpr-c-74-d-845-1998,1
ccpr-c-86-d-812-1998-rev-1,ccpr-c-77-d-1077-2002,1
ccpr-c-86-d-812-1998-rev-1,ccpr-c-81-d-1167-2003,1
ccpr-c-86-d-812-1998-rev-1,ccpr-c-85-d-862-1999,1
ccpr-c-86-d-812-1998-rev-1,ccpr-c-85-d-913-2000,1
ccpr-c-86-d-889-1999,ccpr-c-15-d-30-1978,1
ccpr-c-86-d-889-1999,ccpr-c-17-d-84-1981,1
ccpr-c-86-d-889-1999,ccpr-c-85-d-907-2000,1
ccpr-c-86-d-915-2000,ccpr-c-35-d-223-1987,1
ccpr-c-86-d-915-2000,ccpr-c-50-d-330-1988,1
ccpr-c-86-d-915-2000,ccpr-c-50-d-565-1993,1
ccpr-c-86-d-915-2000,ccpr-c-56-d-521-1992,1
ccpr-c-86-d-915-2000,ccpr-c-64-d-719-1996,1
ccpr-c-86-d-915-2000,ccpr-c-64-d-730-1996,1
ccpr-c-86-d-915-2000,ccpr-c-65-d-775-1997,1
ccpr-c-86-d-915-2000,ccpr-c-70-d-869-1999,1
ccpr-c-86-d-915-2000,ccpr-c-77-d-1086-2002,1
ccpr-c-86-d-915-2000,ccpr-c-77-d-886-1999,1
ccpr-c-86-d-915-2000,ccpr-c-77-d-887-1999,1
ccpr-c-86-d-915-2000,ccpr-c-78-d-781-1997,1
ccpr-c-86-d-915-2000,ccpr-c-81-d-1033-2001,1
ccpr-c-86-d-915-2000,ccpr-c-81-d-964-2001,1
ccpr-c-86-d-915-2000,ccpr-c-82-d-912-2000,1
ccpr-c-86-d-915-2000,ccpr-c-85-d-1218-2003,1
ccpr-c-86-d-915-2000,hri-gen-1-rev-9-vol-i-p-176-99dcaf,1
ccpr-c-86-d-915-2000,hri-gen-1-rev-9-vol-i-p-179,1
ccpr-c-86-d-992-2001,ccpr-c-21-rev-1-add-13,1
ccpr-c-86-d-992-2001,hri-gen-1-rev-9-vol-i-p-176-99dcaf,1
ccpr-c-86-d-992-2001,hri-gen-1-rev-9-vol-i-p-200,1
ccpr-c-87-d-1050-2002,ccpr-c-39-d-305-1988,1
ccpr-c-87-d-1050-2002,ccpr-c-55-d-373-1989,1
ccpr-c-87-d-1062-2002,ccpr-c-38-d-275-1988,1
ccpr-c-87-d-1062-2002,ccpr-c-53-d-541-1993,1
ccpr-c-87-d-1175-2003,hri-gen-1-rev-9-vol-i-p-198,1
ccpr-c-87-d-1297-2004,hri-gen-1-rev-9-vol-i-p-200,1
ccpr-c-87-d-1302-2004,cat-c-21-d-66-1997,1
ccpr-c-87-d-1302-2004,cat-c-23-d-86-1997,1
ccpr-c-87-d-1302-2004,ccpr-c-60-d-603-1994,1
ccpr-c-87-d-1302-2004,ccpr-c-60-d-604-1994,1
ccpr-c-87-d-1302-2004,ccpr-c-60-d-654-1995,1
ccpr-c-87-d-1302-2004,ccpr-c-60-d-692-1996,1
ccpr-c-87-d-1302-2004,ccpr-c-61-d-706-1996,1
ccpr-c-87-d-1374-2005,ccpr-c-13-d-52-1979,1
ccpr-c-87-d-1374-2005,ccpr-c-45-d-397-1990,1
ccpr-c-87-d-1387-2005,ccpr-c-69-d-701-1996,1
ccpr-c-87-d-1387-2005,ccpr-c-78-d-1007-2001,1
ccpr-c-87-d-1387-2005,ccpr-c-78-d-986-2001,1
ccpr-c-87-d-1387-2005,ccpr-c-85-d-1059-2002,1
ccpr-c-87-d-1403-2005,ccpr-c-21-rev-1-add-6,1
ccpr-c-87-d-1403-2005,ccpr-c-21-rev-1-add-7,1
ccpr-c-87-d-1403-2005,ccpr-c-79-d-1003-2001,1
ccpr-c-87-d-1403-2005,ccpr-c-80-d-1138-2002,1
ccpr-c-87-d-1403-2005,ccpr-c-81-d-867-1999,1
ccpr-c-87-d-1421-2005,ccpr-c-13-d-52-1979,1
ccpr-c-87-d-1421-2005,ccpr-c-13-d-56-1979,1
ccpr-c-87-d-1421-2005,ccpr-c-14-d-27-1977,1
ccpr-c-87-d-1421-2005,ccpr-c-15-d-64-1979,1
ccpr-c-87-d-1421-2005,ccpr-c-18-d-16-1977,1
ccpr-c-87-d-1421-2005,ccpr-c-18-d-49-1979,1
ccpr-c-87-d-1421-2005,ccpr-c-18-d-74-1980,1
ccpr-c-87-d-1421-2005,ccpr-c-19-d-43-1979,1
ccpr-c-87-d-1421-2005,ccpr-c-25-d-139-1983,1
ccpr-c-87-d-1421-2005,ccpr-c-34-d-203-1986,1
ccpr-c-87-d-1421-2005,ccpr-c-35-d-223-1987,1
ccpr-c-87-d-1421-2005,ccpr-c-36-d-207-1986,1
ccpr-c-87-d-1421-2005,ccpr-c-39-d-250-1987,1
ccpr-c-87-d-1421-2005,ccpr-c-41-d-253-1987,1
ccpr-c-87-d-1421-2005,ccpr-c-43-d-240-1987,1
ccpr-c-87-d-1421-2005,ccpr-c-43-d-283-1988,1
ccpr-c-87-d-1421-2005,ccpr-c-45-d-349-1989,1
ccpr-c-87-d-1421-2005,ccpr-c-46-d-263-1987,1
ccpr-c-87-d-1421-2005,ccpr-c-49-d-534-1993,1
ccpr-c-87-d-1421-2005,ccpr-c-50-d-330-1988,1
ccpr-c-87-d-1421-2005,ccpr-c-54-d-464-1991,1
ccpr-c-87-d-1421-2005,ccpr-c-55-d-390-1990,1
ccpr-c-87-d-1421-2005,ccpr-c-56-d-588-1994,1
ccpr-c-87-d-1421-2005,ccpr-c-57-d-480-1991,1
ccpr-c-87-d-1421-2005,ccpr-c-57-d-599-1994,1
ccpr-c-87-d-1421-2005,ccpr-c-64-d-594-1992,1
ccpr-c-87-d-1421-2005,ccpr-c-65-d-775-1997,1
ccpr-c-87-d-1421-2005,ccpr-c-70-d-869-1999,1
ccpr-c-87-d-1421-2005,ccpr-c-74-d-580-1994,1
ccpr-c-87-d-1421-2005,ccpr-c-74-d-683-1996,1
ccpr-c-87-d-1421-2005,ccpr-c-75-d-848-1999,1
ccpr-c-87-d-1421-2005,ccpr-c-76-d-864-1999,1
ccpr-c-87-d-1421-2005,ccpr-c-78-d-796-1998,1
ccpr-c-87-d-1421-2005,ccpr-c-81-d-1015-2001,1
ccpr-c-87-d-1421-2005,ccpr-c-81-d-1117-2002,1
ccpr-c-87-d-1421-2005,ccpr-c-81-d-815-1998,1
ccpr-c-87-d-1421-2005,ccpr-c-81-d-938-2000,1
ccpr-c-87-d-1421-2005,ccpr-c-82-d-1101-2002,1
ccpr-c-87-d-1421-2005,ccpr-c-85-d-913-2000,1
ccpr-c-87-d-1421-2005,ccpr-c-9-d-8-1977,1
ccpr-c-87-d-1421-2005,hri-gen-1-rev-9-vol-i-p-188,1
ccpr-c-87-d-1440-2005,ccpr-c-12-d-35-1978,1
ccpr-c-87-d-1440-2005,ccpr-c-39-d-318-1988,1
ccpr-c-87-d-1440-2005,hri-gen-1-rev-9-vol-i-p-176-99dcaf,1
ccpr-c-87-d-1444-2006,ccpr-c-52-d-453-1991,1
ccpr-c-87-d-1444-2006,ccpr-c-82-d-1188-2003,1
ccpr-c-88-d-1151-2003,hri-gen-1-rev-9-vol-i-p-195,1
ccpr-c-88-d-1154-2003,ccpr-c-41-d-253-1987,1
ccpr-c-88-d-1154-2003,ccpr-c-63-d-813-1998,1
ccpr-c-88-d-1325-2004,ccpr-c-84-d-1095-2002,1
ccpr-c-88-d-1325-2004,ccpr-c-86-d-1156-2003,1
ccpr-c-88-d-1424-2005,ccpr-c-15-d-30-1978,1
ccpr-c-88-d-1424-2005,ccpr-c-17-d-84-1981,1
ccpr-c-88-d-1424-2005,ccpr-c-18-d-74-1980,1
ccpr-c-88-d-1424-2005,ccpr-c-19-d-107-1981,1
ccpr-c-88-d-1424-2005,ccpr-c-21-rev-1-add-5,1
ccpr-c-88-d-1424-2005,ccpr-c-40-d-409-1990,1
ccpr-c-88-d-1424-2005,ccpr-c-41-d-310-1988,1
ccpr-c-88-d-1424-2005,ccpr-c-50-d-520-1992,1
ccpr-c-88-d-1424-2005,ccpr-c-69-d-760-1997,1
ccpr-c-88-d-1424-2005,ccpr-c-73-d-747-1997,1
ccpr-c-88-d-1424-2005,ccpr-c-86-d-1434-2005,1
ccpr-c-88-d-1424-2005,hri-gen-1-rev-9-vol-i-p-191,1
ccpr-c-88-d-1424-2005,hri-gen-1-rev-9-vol-i-p-195,1
ccpr-c-88-d-1438-2005,ccpr-c-12-d-35-1978,1
ccpr-c-88-d-1438-2005,ccpr-c-80-d-1051-2002,1
ccpr-c-88-d-1438-2005,ccpr-c-83-d-1204-2003,1
ccpr-c-88-d-1438-2005,ccpr-c-87-d-1302-2004,1
ccpr-c-88-d-1453-2006,ccpr-c-21-rev-1-add-7,1
ccpr-c-89-d-1043-2002,ccpr-c-53-d-541-1993,1
ccpr-c-89-d-1043-2002,ccpr-c-64-d-719-1996,1
ccpr-c-89-d-1043-2002,ccpr-c-64-d-730-1996,1
ccpr-c-89-d-1052-2002,ccpr-c-34-d-203-1986,1
ccpr-c-89-d-1052-2002,ccpr-c-46-d-263-1987,1
ccpr-c-89-d-1052-2002,ccpr-c-75-d-946-2000,1
ccpr-c-89-d-1124-2002,ccpr-c-23-d-174-1984,1
ccpr-c-89-d-1124-2002,ccpr-c-27-d-112-1981,1
ccpr-c-89-d-1124-2002,ccpr-c-33-d-236-1987,1
ccpr-c-89-d-1124-2002,ccpr-c-39-d-195-1985,1
ccpr-c-89-d-1124-2002,ccpr-c-48-d-485-1991,1
ccpr-c-89-d-1124-2002,ccpr-c-51-d-456-1991,1
ccpr-c-89-d-1124-2002,ccpr-c-70-d-821-1998,1
ccpr-c-89-d-1124-2002,ccpr-c-76-d-900-1999,1
ccpr-c-89-d-1124-2002,ccpr-c-87-d-1440-2005,1
ccpr-c-89-d-1172-2003,ccpr-c-24-d-132-1982,1
ccpr-c-89-d-1172-2003,ccpr-c-66-d-699-1996,1
ccpr-c-89-d-1172-2003,ccpr-c-76-d-900-1999,1
ccpr-c-89-d-1172-2003,ccpr-c-78-d-1014-2001,1
ccpr-c-89-d-1172-2003,ccpr-c-83-d-1134-2002,1
ccpr-c-89-d-1172-2003,hri-gen-1-rev-9-vol-i-p-184,1
ccpr-c-89-d-1213-2003,ccpr-c-27-d-112-1981,1
ccpr-c-89-d-1213-2003,ccpr-c-78-d-972-2001,1
ccpr-c-89-d-1213-2003,ccpr-c-81-d-1060-2002,1
ccpr-c-89-d-1213-2003,ccpr-c-86-d-1183-2003,1
ccpr-c-89-d-1219-2003,ccpr-c-38-d-275-1988,1
ccpr-c-89-d-1219-2003,ccpr-c-78-d-972-2001,1
ccpr-c-89-d-1234-2003,ccpr-c-27-d-112-1981,1
ccpr-c-89-d-1234-2003,ccpr-c-38-d-275-1988,1
ccpr-c-89-d-1234-2003,ccpr-c-51-d-441-1990,1
ccpr-c-89-d-1234-2003,ccpr-c-53-d-541-1993,1
ccpr-c-89-d-1234-2003,ccpr-c-60-d-692-1996,1
ccpr-c-89-d-1234-2003,ccpr-c-61-d-706-1996,1
ccpr-c-89-d-1234-2003,ccpr-c-85-d-1030-2001,1
ccpr-c-89-d-1234-2003,ccpr-c-87-d-1302-2004,1
ccpr-c-89-d-1320-2004,ccpr-c-81-d-1015-2001,1
ccpr-c-89-d-1341-2005,ccpr-c-17-d-67-1980,1
ccpr-c-89-d-1341-2005,ccpr-c-27-d-112-1981,1
ccpr-c-89-d-1341-2005,ccpr-c-33-d-228-1987,1
ccpr-c-89-d-1341-2005,ccpr-c-35-d-296-1988,1
ccpr-c-89-d-1341-2005,ccpr-c-43-d-358-1989,1
ccpr-c-89-d-1341-2005,ccpr-c-51-d-441-1990,1
ccpr-c-89-d-1341-2005,ccpr-c-78-d-1020-2001,1
ccpr-c-89-d-1341-2005,ccpr-c-78-d-953-2000,1
ccpr-c-89-d-1341-2005,ccpr-c-81-d-961-2000,1
ccpr-c-89-d-1341-2005,ccpr-c-82-d-1188-2003,1
ccpr-c-89-d-1341-2005,ccpr-c-85-d-1030-2001,1
ccpr-c-89-d-1342-2005,ccpr-c-53-d-541-1993,1
ccpr-c-89-d-1342-2005,ccpr-c-78-d-875-1999,1
ccpr-c-89-d-1348-2005,ccpr-c-56-d-521-1992,1
ccpr-c-89-d-1348-2005,ccpr-c-79-d-842-1998,1
ccpr-c-89-d-1348-2005,ccpr-c-81-d-1117-2002,1
ccpr-c-89-d-1348-2005,ccpr-c-83-d-971-2001,1
ccpr-c-89-d-1348-2005,ccpr-c-83-d-973-2001,1
ccpr-c-89-d-1348-2005,ccpr-c-85-d-1218-2003,1
ccpr-c-89-d-1348-2005,ccpr-c-85-d-985-2001,1
ccpr-c-89-d-1348-2005,hri-gen-1-rev-9-vol-i-p-184,1
ccpr-c-89-d-1353-2005,ccpr-c-39-d-195-1985,1
ccpr-c-89-d-1353-2005,ccpr-c-51-d-458-1991,1
ccpr-c-89-d-1353-2005,ccpr-c-68-d-711-1996,1
ccpr-c-89-d-1353-2005,ccpr-c-69-d-760-1997,1
ccpr-c-89-d-1353-2005,ccpr-c-70-d-821-1998,1
ccpr-c-89-d-1353-2005,ccpr-c-75-d-916-2000,1
ccpr-c-89-d-1353-2005,ccpr-c-86-d-1208-2003,1
ccpr-c-89-d-1355-2005,ccpr-c-18-d-16-1977,1
ccpr-c-89-d-1355-2005,ccpr-c-50-d-488-1992,1
